employee_id,is_promoted,prediction,probability
59613,0,0.0,"[0.8979691261993943,0.10203087380060571]"
59617,0,0.0,"[0.9291612692380876,0.07083873076191233]"
59629,0,0.0,"[0.9165166185314101,0.08348338146858997]"
59631,0,0.0,"[0.8726959682438554,0.12730403175614455]"
59637,0,0.0,"[0.9009504936132652,0.09904950638673479]"
59639,0,0.0,"[0.9322910867913272,0.0677089132086728]"
59648,0,0.0,"[0.9275771622181246,0.07242283778187543]"
59649,0,0.0,"[0.9333187999669668,0.06668120003303332]"
59663,0,0.0,"[0.9292009605903779,0.07079903940962202]"
59664,0,0.0,"[0.925547486552827,0.07445251344717298]"
59665,1,0.0,"[0.9020307412171295,0.09796925878287058]"
59666,0,0.0,"[0.9268346399282871,0.07316536007171297]"
59670,0,0.0,"[0.9359316086511765,0.06406839134882344]"
59675,0,0.0,"[0.939908016176901,0.06009198382309907]"
59677,0,0.0,"[0.9294966816060825,0.07050331839391762]"
59679,0,0.0,"[0.9252164450702292,0.0747835549297709]"
59686,0,0.0,"[0.9308117729139497,0.06918822708605035]"
59693,0,0.0,"[0.9293367661098041,0.07066323389019581]"
59696,0,0.0,"[0.9305764442600614,0.06942355573993866]"
59698,0,0.0,"[0.926366731393727,0.07363326860627292]"
59710,0,0.0,"[0.9311268994034824,0.0688731005965176]"
59712,0,0.0,"[0.9202163190574931,0.07978368094250679]"
59713,1,0.0,"[0.6109646009085733,0.3890353990914267]"
59722,0,0.0,"[0.929825594283669,0.07017440571633096]"
59725,0,0.0,"[0.9278986093664694,0.0721013906335306]"
59735,0,0.0,"[0.9268346399282871,0.07316536007171297]"
59741,0,0.0,"[0.9318956500849191,0.06810434991508092]"
59742,0,0.0,"[0.9235732913076706,0.0764267086923294]"
59745,0,0.0,"[0.9071691980802307,0.09283080191976929]"
59760,0,0.0,"[0.9051073799101822,0.09489262008981773]"
59767,0,0.0,"[0.9291760197055523,0.07082398029444768]"
59770,1,0.0,"[0.8784340864675455,0.12156591353245451]"
59782,0,0.0,"[0.9286983535042298,0.0713016464957702]"
59788,0,0.0,"[0.9253647239715742,0.0746352760284258]"
59793,0,0.0,"[0.9264594963213685,0.07354050367863152]"
59794,0,0.0,"[0.9087765858689152,0.09122341413108485]"
59799,0,0.0,"[0.9334043264397641,0.0665956735602358]"
59800,0,0.0,"[0.9235590971868044,0.07644090281319568]"
59811,0,0.0,"[0.9340594930468409,0.06594050695315903]"
59819,1,0.0,"[0.8785436098306607,0.12145639016933925]"
59821,0,0.0,"[0.9327931075952964,0.06720689240470366]"
59829,0,0.0,"[0.8839647210369442,0.11603527896305584]"
59830,0,0.0,"[0.9193437494497023,0.08065625055029772]"
59837,1,0.0,"[0.8792243528657882,0.12077564713421182]"
59845,0,0.0,"[0.927201478782497,0.07279852121750288]"
59847,0,0.0,"[0.9290653012417048,0.07093469875829514]"
59851,0,0.0,"[0.9074122361574551,0.0925877638425449]"
59853,0,0.0,"[0.9354592129309514,0.0645407870690487]"
59860,0,0.0,"[0.9282201785206143,0.07177982147938557]"
59878,0,0.0,"[0.9317413972255878,0.0682586027744122]"
59879,0,0.0,"[0.9284761437825849,0.07152385621741512]"
59880,0,0.0,"[0.9325516645360942,0.06744833546390586]"
59893,0,0.0,"[0.9336408345887661,0.06635916541123389]"
59901,1,0.0,"[0.9242254552850063,0.0757745447149937]"
59909,0,0.0,"[0.8753506900735858,0.12464930992641424]"
59924,0,0.0,"[0.9359254699907651,0.06407453000923496]"
59927,0,0.0,"[0.9314279915572651,0.06857200844273492]"
59935,0,0.0,"[0.928146490977555,0.07185350902244511]"
59937,0,0.0,"[0.9028784039502432,0.09712159604975686]"
59947,0,0.0,"[0.9018963057837692,0.0981036942162307]"
59949,0,0.0,"[0.9189509001266554,0.0810490998733447]"
59956,0,0.0,"[0.9239841060344485,0.07601589396555158]"
59961,0,0.0,"[0.9325653800946502,0.06743461990534982]"
59978,0,0.0,"[0.9244345788230774,0.07556542117692254]"
59980,0,0.0,"[0.9252099037707553,0.07479009622924467]"
59983,0,0.0,"[0.9232159044890067,0.07678409551099334]"
59984,0,0.0,"[0.8815906601401423,0.11840933985985767]"
59986,0,0.0,"[0.9337712557779763,0.06622874422202366]"
60013,0,0.0,"[0.9210646724952263,0.07893532750477378]"
60036,0,0.0,"[0.9250983948459321,0.07490160515406791]"
60047,0,0.0,"[0.9386135721123806,0.061386427887619374]"
60071,0,0.0,"[0.93927292766116,0.06072707233884006]"
60072,1,0.0,"[0.9224965440300216,0.07750345596997837]"
60078,1,0.0,"[0.5129337558501544,0.48706624414984545]"
60081,0,0.0,"[0.9337577058066497,0.06624229419335029]"
60082,0,0.0,"[0.9314279915572651,0.06857200844273492]"
60083,0,0.0,"[0.9364616436286731,0.06353835637132689]"
60092,0,0.0,"[0.9353766328753096,0.0646233671246903]"
60134,0,0.0,"[0.9343337366610943,0.06566626333890568]"
60138,1,0.0,"[0.9088203896853543,0.09117961031464569]"
60142,0,0.0,"[0.9278764427506823,0.07212355724931772]"
60150,0,0.0,"[0.9313476190820913,0.06865238091790866]"
60151,0,0.0,"[0.9363374658911626,0.0636625341088374]"
60172,0,0.0,"[0.9304745819301753,0.06952541806982471]"
60179,0,0.0,"[0.8894276024950689,0.11057239750493114]"
60187,0,0.0,"[0.9334446094476582,0.06655539055234189]"
60192,0,0.0,"[0.9321485852359555,0.06785141476404455]"
60193,0,0.0,"[0.9321424114928514,0.0678575885071486]"
60201,0,0.0,"[0.9299764033811958,0.07002359661880417]"
60218,0,0.0,"[0.9288309682729342,0.07116903172706589]"
60220,0,0.0,"[0.9165794485074574,0.08342055149254254]"
60225,1,0.0,"[0.9275892310480989,0.07241076895190114]"
60233,0,0.0,"[0.9216487879556615,0.07835121204433843]"
60237,0,0.0,"[0.932367905831138,0.06763209416886203]"
60240,0,0.0,"[0.9209105412038697,0.07908945879613033]"
60255,0,0.0,"[0.9282133483048255,0.07178665169517454]"
60262,0,0.0,"[0.9333243269668189,0.06667567303318114]"
60268,0,0.0,"[0.925442409657622,0.07455759034237795]"
60279,0,0.0,"[0.8997810014055377,0.10021899859446215]"
60283,0,0.0,"[0.9246840541919158,0.07531594580808418]"
60297,0,0.0,"[0.9199093918571275,0.0800906081428726]"
60298,0,0.0,"[0.9207529068197836,0.07924709318021642]"
60301,0,0.0,"[0.9297700864824638,0.0702299135175362]"
60312,0,0.0,"[0.9279835245760814,0.07201647542391867]"
60331,0,0.0,"[0.8836049922861232,0.11639500771387669]"
60336,0,0.0,"[0.9358528538410021,0.06414714615899786]"
60346,0,0.0,"[0.901526657947819,0.09847334205218096]"
60348,0,0.0,"[0.9318956500849191,0.06810434991508092]"
60356,1,0.0,"[0.8871679428572111,0.11283205714278886]"
60358,0,0.0,"[0.9330453024586894,0.06695469754131048]"
60365,0,0.0,"[0.9359275346667879,0.06407246533321209]"
60371,0,0.0,"[0.9341356764564449,0.06586432354355506]"
60373,0,0.0,"[0.9314279915572651,0.06857200844273492]"
60382,0,0.0,"[0.8823370487780275,0.11766295122197247]"
60385,0,0.0,"[0.9258054303845789,0.07419456961542104]"
60396,0,0.0,"[0.9297381006707367,0.07026189932926327]"
60397,0,0.0,"[0.9333061024252721,0.06669389757472793]"
60407,0,0.0,"[0.9334099184687243,0.06659008153127577]"
60414,0,0.0,"[0.7521936207472372,0.24780637925276291]"
60420,0,0.0,"[0.905695385388638,0.09430461461136194]"
60433,0,0.0,"[0.9180988385192201,0.0819011614807799]"
60452,0,0.0,"[0.9304745819301753,0.06952541806982471]"
60453,1,0.0,"[0.6180729760919678,0.38192702390803224]"
60464,0,0.0,"[0.9328192963485964,0.06718070365140359]"
60467,0,0.0,"[0.8999858407854116,0.10001415921458842]"
60484,0,0.0,"[0.9276372224935615,0.07236277750643852]"
60489,0,0.0,"[0.929675944397175,0.07032405560282497]"
60490,1,0.0,"[0.933273909260974,0.06672609073902608]"
60499,0,0.0,"[0.9250587463920557,0.07494125360794432]"
60500,0,0.0,"[0.9283139103993854,0.07168608960061455]"
60506,0,0.0,"[0.9274303289337592,0.07256967106624078]"
60509,0,0.0,"[0.9305987373243788,0.06940126267562123]"
60518,0,0.0,"[0.9344102895932216,0.06558971040677837]"
60523,0,0.0,"[0.9264710700634275,0.07352892993657244]"
60530,0,0.0,"[0.9230318117365535,0.07696818826344652]"
60532,0,0.0,"[0.9334993393189535,0.06650066068104643]"
60539,0,0.0,"[0.9347832074207048,0.0652167925792952]"
60568,1,0.0,"[0.9200917288947964,0.07990827110520361]"
60584,0,0.0,"[0.9342933024496851,0.06570669755031491]"
60594,0,0.0,"[0.8857800451338333,0.11421995486616662]"
60598,0,0.0,"[0.9327997711182415,0.06720022888175846]"
60602,0,0.0,"[0.9303985827584892,0.06960141724151081]"
60613,0,0.0,"[0.9301464807855027,0.06985351921449741]"
60619,0,0.0,"[0.9276251908272555,0.07237480917274446]"
60631,0,0.0,"[0.9381250405167751,0.06187495948322491]"
60635,0,0.0,"[0.9312794399116472,0.06872056008835283]"
60636,0,0.0,"[0.9321787457941408,0.06782125420585917]"
60639,0,0.0,"[0.900102911462355,0.09989708853764498]"
60641,0,0.0,"[0.9276251908272555,0.07237480917274446]"
60643,0,0.0,"[0.9065621312809601,0.09343786871903996]"
60669,0,0.0,"[0.9357931459197244,0.06420685408027561]"
60682,0,0.0,"[0.9010014385430337,0.09899856145696626]"
60695,0,0.0,"[0.9007226440796224,0.09927735592037763]"
60700,0,0.0,"[0.9351356424108813,0.06486435758911867]"
60708,0,0.0,"[0.9026954462295502,0.09730455377044969]"
60709,0,0.0,"[0.9346396616880707,0.06536033831192938]"
60719,0,0.0,"[0.9309062970074179,0.06909370299258216]"
60722,0,0.0,"[0.8976935217200499,0.10230647827995006]"
60724,0,0.0,"[0.9185564922956546,0.08144350770434536]"
60744,0,0.0,"[0.897924424569169,0.10207557543083094]"
60747,0,0.0,"[0.9357517504725419,0.06424824952745807]"
60749,0,0.0,"[0.9356084513044322,0.06439154869556783]"
60755,0,0.0,"[0.8936813356653274,0.10631866433467269]"
60757,0,0.0,"[0.9209376583607035,0.07906234163929657]"
60763,0,0.0,"[0.9285366860781864,0.07146331392181368]"
60766,0,0.0,"[0.9339822596188281,0.06601774038117203]"
60770,0,0.0,"[0.909714403296885,0.09028559670311502]"
60776,0,0.0,"[0.9237364159096526,0.07626358409034739]"
60802,0,0.0,"[0.9310983221049226,0.0689016778950774]"
60824,0,0.0,"[0.8820370051929076,0.11796299480709233]"
60829,0,0.0,"[0.9319444014628024,0.06805559853719752]"
60832,0,0.0,"[0.9312309766634068,0.0687690233365932]"
60853,0,0.0,"[0.9248397142009064,0.07516028579909358]"
60858,0,0.0,"[0.9348895702579971,0.06511042974200293]"
60864,0,0.0,"[0.878992248619846,0.12100775138015388]"
60865,0,0.0,"[0.9406630997907648,0.059336900209235266]"
60868,0,0.0,"[0.9180196580990295,0.08198034190097048]"
60872,0,0.0,"[0.9302813261348213,0.06971867386517866]"
60892,0,0.0,"[0.9380651311440628,0.06193486885593725]"
60909,0,0.0,"[0.9115588372137775,0.08844116278622252]"
60915,0,0.0,"[0.9351759152111341,0.06482408478886602]"
60921,0,0.0,"[0.9203471210849951,0.07965287891500486]"
60929,0,0.0,"[0.9323771886110908,0.06762281138890933]"
60947,0,0.0,"[0.9354104428712282,0.06458955712877189]"
60974,0,0.0,"[0.9288749004467073,0.07112509955329273]"
60975,0,0.0,"[0.9249565514945678,0.0750434485054322]"
60976,0,0.0,"[0.9360732384634541,0.06392676153654582]"
60981,0,0.0,"[0.9344563054119425,0.06554369458805749]"
61001,0,0.0,"[0.887115533071628,0.11288446692837194]"
61006,0,0.0,"[0.8933270575742117,0.10667294242578829]"
61011,0,0.0,"[0.9364778626981451,0.06352213730185484]"
61047,0,0.0,"[0.9281781143871576,0.07182188561284253]"
61055,0,0.0,"[0.9297310397345917,0.07026896026540819]"
61056,0,0.0,"[0.9318708125087349,0.06812918749126505]"
61067,0,0.0,"[0.9312262688621625,0.06877373113783752]"
61079,0,0.0,"[0.9230847075693882,0.07691529243061186]"
61082,0,0.0,"[0.9316448129774533,0.06835518702254678]"
61087,0,0.0,"[0.8917632147518972,0.1082367852481027]"
61105,0,0.0,"[0.9266124500495653,0.07338754995043464]"
61108,0,0.0,"[0.9050833237102743,0.0949166762897257]"
61113,0,0.0,"[0.924812797810894,0.07518720218910606]"
61118,0,0.0,"[0.9333486679147888,0.06665133208521122]"
61122,0,0.0,"[0.9034442121542886,0.09655578784571137]"
61125,0,0.0,"[0.8929601282359996,0.10703987176400044]"
61128,0,0.0,"[0.9334741250461994,0.06652587495380058]"
61130,0,0.0,"[0.9268346399282871,0.07316536007171297]"
61147,0,0.0,"[0.9240517793273035,0.07594822067269648]"
61149,0,0.0,"[0.9243418328382187,0.0756581671617813]"
61150,0,0.0,"[0.9369903053909712,0.06300969460902885]"
61156,0,0.0,"[0.9241016482265024,0.07589835177349757]"
61157,0,0.0,"[0.8976935217200499,0.10230647827995006]"
61163,0,0.0,"[0.9272989113480297,0.07270108865197024]"
61164,0,0.0,"[0.9275578153280706,0.0724421846719294]"
61174,0,0.0,"[0.9214623690773249,0.07853763092267506]"
61176,0,0.0,"[0.9345540403519563,0.06544595964804371]"
61189,0,0.0,"[0.9268346399282871,0.07316536007171297]"
61192,0,0.0,"[0.9291659389976203,0.07083406100237961]"
61195,0,0.0,"[0.9332773123052414,0.0667226876947586]"
61200,0,0.0,"[0.9268346399282871,0.07316536007171297]"
61203,0,0.0,"[0.9365540498012341,0.06344595019876592]"
61204,0,0.0,"[0.8988994601475032,0.10110053985249677]"
61209,0,0.0,"[0.9256820946043306,0.07431790539566939]"
61212,0,0.0,"[0.9359316086511765,0.06406839134882344]"
61214,0,0.0,"[0.8850886292837274,0.11491137071627254]"
61219,1,0.0,"[0.9342804647418486,0.06571953525815141]"
61228,0,0.0,"[0.9334099184687243,0.06659008153127577]"
61247,0,0.0,"[0.9296605209350624,0.07033947906493757]"
61248,0,0.0,"[0.9278331821383949,0.07216681786160499]"
61249,0,0.0,"[0.9333041112133356,0.06669588878666437]"
61254,0,0.0,"[0.9282110844238527,0.07178891557614736]"
61265,0,0.0,"[0.9307152973789958,0.06928470262100414]"
61273,0,0.0,"[0.9340779529939031,0.06592204700609697]"
61274,0,0.0,"[0.9282238839387468,0.07177611606125317]"
61314,0,0.0,"[0.9319096594720633,0.06809034052793671]"
61315,0,0.0,"[0.9290057625111585,0.07099423748884147]"
61327,0,0.0,"[0.9238527172575604,0.07614728274243969]"
61334,0,0.0,"[0.9249526598870619,0.07504734011293812]"
61337,1,0.0,"[0.5642382662620843,0.4357617337379157]"
61339,0,0.0,"[0.9116780554705448,0.08832194452945517]"
61364,0,0.0,"[0.9275911339452556,0.07240886605474449]"
61383,0,0.0,"[0.9364876960705949,0.06351230392940506]"
61409,0,0.0,"[0.9272899121439324,0.07271008785606754]"
61413,0,0.0,"[0.8655797833804225,0.13442021661957745]"
61426,0,0.0,"[0.9320605123753886,0.06793948762461144]"
61428,0,0.0,"[0.9327937505658962,0.06720624943410378]"
61430,0,0.0,"[0.9286581276982215,0.07134187230177838]"
61455,0,0.0,"[0.924415241616964,0.07558475838303612]"
61456,0,0.0,"[0.9333719814572311,0.06662801854276884]"
61457,0,0.0,"[0.936767204354732,0.06323279564526794]"
61465,0,0.0,"[0.9197393152704105,0.08026068472958957]"
61484,0,0.0,"[0.929903787956618,0.07009621204338196]"
61491,0,0.0,"[0.884527518795724,0.11547248120427595]"
61493,0,0.0,"[0.9060127339316044,0.09398726606839555]"
61499,0,0.0,"[0.8781803293567332,0.12181967064326686]"
61500,0,0.0,"[0.9359143635784127,0.06408563642158725]"
61505,0,0.0,"[0.9324814841689372,0.0675185158310628]"
61509,0,0.0,"[0.9342297502412348,0.06577024975876526]"
61513,0,0.0,"[0.9144243426794734,0.08557565732052667]"
61514,0,0.0,"[0.8957468389802093,0.10425316101979065]"
61522,0,0.0,"[0.9190704823406946,0.08092951765930555]"
61531,0,0.0,"[0.8929601282359996,0.10703987176400044]"
61546,1,0.0,"[0.6825363500255825,0.31746364997441745]"
61557,0,0.0,"[0.9285141768750254,0.07148582312497463]"
61569,0,0.0,"[0.9062646396651551,0.0937353603348448]"
61574,0,0.0,"[0.929538627466103,0.07046137253389693]"
61575,0,0.0,"[0.9340594930468409,0.06594050695315903]"
61578,0,0.0,"[0.9327936791044072,0.06720632089559272]"
61579,0,0.0,"[0.9345119348654091,0.0654880651345909]"
61581,0,0.0,"[0.9269764814754307,0.07302351852456937]"
61610,0,0.0,"[0.9319108352438725,0.06808916475612739]"
61615,0,0.0,"[0.9359578501581509,0.0640421498418491]"
61617,1,0.0,"[0.8429640547328637,0.15703594526713627]"
61629,0,0.0,"[0.9296570651520812,0.07034293484791869]"
61634,0,0.0,"[0.9276278535179846,0.07237214648201548]"
61635,0,0.0,"[0.9313476190820913,0.06865238091790866]"
61644,0,0.0,"[0.9334043264397641,0.0665956735602358]"
61671,0,0.0,"[0.8744697531786951,0.1255302468213049]"
61682,0,0.0,"[0.9253224285633252,0.07467757143667467]"
61685,0,0.0,"[0.9284279211450277,0.07157207885497233]"
61686,0,0.0,"[0.9321337881012276,0.06786621189877232]"
61690,0,0.0,"[0.897713023077634,0.10228697692236591]"
61693,0,0.0,"[0.8872214287042152,0.11277857129578477]"
61696,1,0.0,"[0.9205064842343994,0.0794935157656006]"
61705,0,0.0,"[0.7370398117524355,0.26296018824756456]"
61714,0,0.0,"[0.9354592129309514,0.0645407870690487]"
61716,0,0.0,"[0.9279409801831474,0.07205901981685262]"
61726,0,0.0,"[0.9178734051597067,0.08212659484029332]"
61727,0,0.0,"[0.9255544216636581,0.07444557833634195]"
61733,0,0.0,"[0.8776941599877746,0.12230584001222543]"
61740,0,0.0,"[0.9354592129309514,0.0645407870690487]"
61748,0,0.0,"[0.9272015692664992,0.07279843073350081]"
61757,0,0.0,"[0.9348206175290603,0.0651793824709397]"
61770,0,0.0,"[0.9219361059186697,0.07806389408133026]"
61772,0,0.0,"[0.8000395747216892,0.1999604252783108]"
61782,0,0.0,"[0.9335994130035131,0.06640058699648696]"
61785,0,0.0,"[0.9314873945343294,0.0685126054656706]"
61801,1,0.0,"[0.8903138772145514,0.1096861227854486]"
61808,0,0.0,"[0.9282110844238527,0.07178891557614736]"
61829,0,0.0,"[0.9331485427725729,0.0668514572274271]"
61841,1,0.0,"[0.9194696913113767,0.08053030868862339]"
61846,0,0.0,"[0.9348657042104266,0.06513429578957347]"
61855,0,0.0,"[0.8977720287782653,0.10222797122173467]"
61858,0,0.0,"[0.8812812907871784,0.1187187092128216]"
61859,0,0.0,"[0.9348579185179727,0.06514208148202717]"
61862,0,0.0,"[0.9382568730019698,0.06174312699803029]"
61865,0,0.0,"[0.9222865706957624,0.07771342930423769]"
61867,0,0.0,"[0.9340594930468409,0.06594050695315903]"
61871,0,0.0,"[0.8925142479344622,0.10748575206553784]"
61878,0,0.0,"[0.9222553558286926,0.07774464417130734]"
61893,0,0.0,"[0.9316010052146331,0.06839899478536697]"
61894,0,0.0,"[0.9282625464965533,0.07173745350344679]"
61899,0,0.0,"[0.9237309072279628,0.07626909277203714]"
61902,0,0.0,"[0.9301553710363888,0.06984462896361122]"
61906,0,0.0,"[0.8883063697231273,0.11169363027687261]"
61913,0,0.0,"[0.9325917138517681,0.06740828614823187]"
61918,0,0.0,"[0.9099790996702125,0.09002090032978738]"
61920,0,0.0,"[0.9201328204409656,0.07986717955903441]"
61932,0,0.0,"[0.909522984277411,0.09047701572258894]"
61940,0,0.0,"[0.9275980965536696,0.07240190344633042]"
61943,0,0.0,"[0.930528342621921,0.0694716573780791]"
61956,0,0.0,"[0.9102356829335788,0.08976431706642116]"
61965,0,0.0,"[0.9274763236157533,0.0725236763842467]"
61987,0,0.0,"[0.9200944858747627,0.07990551412523725]"
61989,0,0.0,"[0.9288217395665954,0.07117826043340456]"
61992,0,0.0,"[0.8901743941167245,0.10982560588327551]"
61997,0,0.0,"[0.9191038276834402,0.08089617231655975]"
62005,1,0.0,"[0.8958339147213352,0.10416608527866471]"
62008,0,0.0,"[0.928008753710214,0.07199124628978608]"
62024,0,0.0,"[0.9288510439149745,0.07114895608502544]"
62025,0,0.0,"[0.9069850076205096,0.0930149923794905]"
62026,0,0.0,"[0.9334498797239102,0.06655012027608968]"
62031,0,0.0,"[0.9316309252105722,0.06836907478942772]"
62034,0,0.0,"[0.919746598003594,0.08025340199640597]"
62040,1,0.0,"[0.8970029109453941,0.1029970890546059]"
62049,0,0.0,"[0.8639799776257383,0.13602002237426164]"
62051,1,0.0,"[0.9021862394335263,0.09781376056647365]"
62053,0,0.0,"[0.9335611737925256,0.06643882620747453]"
62057,0,0.0,"[0.9352220596754753,0.06477794032452466]"
62058,0,0.0,"[0.9306620842330617,0.06933791576693828]"
62065,1,0.0,"[0.9050833237102743,0.0949166762897257]"
62067,0,0.0,"[0.9382817262395631,0.061718273760436905]"
62074,0,0.0,"[0.9328756037746675,0.06712439622533256]"
62077,0,0.0,"[0.9314132232474651,0.06858677675253488]"
62079,0,0.0,"[0.9352834287367052,0.06471657126329466]"
62081,0,0.0,"[0.9286646458266791,0.07133535417332096]"
62084,0,0.0,"[0.9291019001999015,0.07089809980009852]"
62098,0,0.0,"[0.9283029884956089,0.07169701150439105]"
62109,0,0.0,"[0.9222553558286926,0.07774464417130734]"
62118,0,0.0,"[0.936079355116703,0.06392064488329688]"
62125,1,0.0,"[0.9009504936132652,0.09904950638673479]"
62136,1,0.0,"[0.7367931479302667,0.2632068520697333]"
62146,0,0.0,"[0.933451662311942,0.06654833768805801]"
62161,0,0.0,"[0.923567949449818,0.07643205055018196]"
62163,0,0.0,"[0.9334043264397641,0.0665956735602358]"
62169,0,0.0,"[0.9197400636371279,0.08025993636287208]"
